,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
1526,4,5.220000,0.375294,35.000000,1973203.500000,1
1527,4,-21.907500,0.371452,34.970000,1981427.500000,1
1528,4,27.407500,0.370171,34.970000,1988870.500000,1
1529,4,17.700000,0.372733,34.970000,2007432.000000,1
1530,4,24.660000,0.371452,34.950000,1991889.000000,1
1531,4,81.275000,0.371452,34.970000,1988289.000000,1
1532,4,100.127500,0.371452,34.970000,1982346.000000,1
1533,4,-73.890000,0.372733,34.970000,1997098.000000,1
1534,4,-48.915000,0.368890,34.930000,1981497.000000,1
1535,4,24.702500,0.368890,34.930000,1984283.000000,1
1536,4,27.190000,0.368890,34.970000,1968072.000000,1
1537,4,138.240000,0.370171,34.970000,1976442.000000,1
1538,4,-0.097500,0.367609,34.970000,1971816.000000,1
1539,4,12.137500,0.371452,34.970000,1967031.000000,1
1540,4,34.890000,0.372733,34.950000,1962442.500000,1
1541,4,45.840000,0.370171,34.950000,1951213.000000,1
1542,4,-51.355000,0.368890,34.930000,1959787.000000,1
1543,4,-2.625000,0.367609,34.930000,1957760.500000,1
1544,4,22.866667,0.367609,34.970000,1925543.000000,1
1545,4,17.097500,0.370171,34.950000,1925677.000000,1
1546,4,-7.367500,0.370171,34.950000,1922278.000000,1
1547,4,-72.020000,0.371452,34.950000,1926681.000000,1
1548,4,25.617500,0.370171,34.950000,1922479.500000,1
1549,4,51.250000,0.367609,34.950000,1940548.500000,1
1550,4,13.835000,0.367609,34.950000,1933247.000000,1
1551,4,-10.060000,0.367609,34.930000,1931728.000000,1
1552,4,-81.232500,0.367609,34.930000,1945579.000000,1
1553,4,34.020000,0.368890,34.930000,1939672.000000,1
1554,4,1.290000,0.370171,34.930000,1928688.000000,1
1555,4,-70.466667,0.367609,34.930000,1928016.000000,1
1556,4,7.977500,0.365047,34.930000,1922172.000000,1
1557,4,42.360000,0.365047,34.910000,1912491.000000,1
1558,4,3.097500,0.367609,34.910000,1903387.000000,1
1559,4,49.197500,0.366328,34.930000,1886624.000000,1
1560,4,-60.135000,0.368890,34.930000,1897100.500000,1
1561,4,25.442500,0.367609,34.930000,1901180.000000,1
1562,4,8.800000,0.368890,34.910000,1905606.000000,1
1563,4,-45.822500,0.368890,34.910000,1921639.000000,1
1564,4,-6.455000,0.368890,34.910000,1921729.000000,1
1565,4,-66.310000,0.370171,34.930000,1915908.000000,1
1566,4,13.875000,0.365047,34.910000,1918255.000000,1
1567,4,40.167500,0.365047,34.910000,1910219.000000,1
1568,4,-12.562500,0.363767,34.910000,1901465.000000,1
1569,4,-31.140000,0.366328,34.910000,1899741.000000,1
1570,4,31.756667,0.366328,34.930000,1917689.500000,1
1571,4,-51.542500,0.367609,34.930000,1924019.000000,1
1572,4,19.287500,0.366328,34.910000,1912541.500000,1
1573,4,-36.876667,0.367609,34.950000,1920697.000000,1
1574,4,-14.557500,0.362486,34.950000,1925348.000000,1
1575,4,-48.075000,0.362486,34.910000,1908212.000000,1
1576,4,-73.730000,0.361205,34.910000,1888871.000000,1
1577,4,22.132500,0.365047,34.910000,1868468.000000,1
1578,4,-54.545000,0.366328,34.910000,1870245.000000,1
1579,4,30.453333,0.363767,34.910000,1852734.000000,1
1580,4,14.937500,0.365047,34.910000,1849497.500000,1
1581,4,-24.800000,0.363767,34.910000,1855218.500000,1
1582,4,31.122500,0.365047,34.910000,1869760.500000,1
1583,4,19.715000,0.361205,34.890000,1863292.000000,1
1584,4,46.430000,0.362486,34.890000,1870507.000000,1
1585,4,-24.562500,0.362486,34.890000,1880078.000000,1
1586,4,19.150000,0.362486,34.890000,1895229.000000,1
1587,4,-26.900000,0.362486,34.910000,1910305.000000,1
1588,4,-77.495000,0.363767,34.890000,1900122.000000,1
1589,4,-54.982500,0.365047,34.890000,1905289.500000,1
1590,4,-33.157500,0.362486,34.890000,1911463.000000,1
1591,4,11.347500,0.362486,34.890000,1916426.000000,1
1592,4,26.467500,0.363767,34.890000,1908501.500000,1
1593,4,25.510000,0.362486,34.890000,1908129.500000,1
1594,4,-3.957500,0.361205,34.890000,1904235.000000,1
1595,4,85.562500,0.363767,34.890000,1920819.000000,1
1596,4,-73.162500,0.363767,34.910000,1929979.000000,1
1597,4,-76.893333,0.359924,34.870000,1922067.000000,1
1598,4,-89.987500,0.359924,34.870000,1914000.000000,1
1599,4,-52.052500,0.353520,34.840000,1933006.000000,1
1600,4,53.460000,0.354801,34.840000,1942460.000000,1
1601,4,18.627500,0.354801,34.870000,1916063.000000,1
1602,4,-5.950000,0.357362,34.840000,1934353.000000,1
1603,4,70.740000,0.361205,34.840000,1928068.000000,1
1604,4,-6.315000,0.362486,34.840000,1923559.000000,1
1605,4,14.647500,0.362486,34.840000,1936477.000000,1
1606,4,-25.640000,0.361205,34.840000,1936527.000000,1
1607,4,-41.033333,0.362486,34.840000,1936091.000000,1
1608,4,-2.555000,0.358643,34.840000,1950425.000000,1
1609,4,-19.452500,0.359924,34.840000,1970405.000000,1
1610,4,-3.495000,0.359924,34.840000,1960236.000000,1
1611,4,-64.826667,0.361205,34.840000,1973559.500000,1
1612,4,6.105000,0.361205,34.870000,1987763.000000,1
1613,4,-16.150000,0.362486,34.870000,1977755.500000,1
1614,4,33.615000,0.359924,34.870000,1970405.000000,1
1615,4,25.662500,0.363767,34.870000,1957282.000000,1
1616,4,-70.812500,0.365047,34.890000,1961965.000000,1
1617,4,-26.222500,0.367609,34.890000,1948142.500000,1
1618,4,30.967500,0.367609,34.890000,1926197.000000,1
1619,4,-79.485000,0.368890,34.870000,1927689.000000,1
1620,4,-124.572500,0.366328,34.870000,1931806.000000,1
1621,4,43.602500,0.366328,34.890000,1928197.000000,1
1622,4,-137.590000,0.366328,34.890000,1939170.000000,1
1623,4,12.185000,0.368890,34.890000,1928105.500000,1
1624,4,-75.962500,0.366328,34.890000,1939234.000000,1
1625,4,20.982500,0.371452,34.890000,1924110.500000,1
1626,4,-84.537500,0.370171,34.890000,1927952.500000,1
1627,4,-21.072500,0.372733,34.890000,1923781.000000,1
1628,4,72.562500,0.371452,34.890000,1928082.000000,1
1629,4,19.142500,0.370171,34.890000,1932202.000000,1
1630,4,-82.955000,0.368890,34.910000,1922234.000000,1
1631,4,-48.697500,0.370171,34.910000,1919188.000000,1
1632,4,7.150000,0.368890,34.890000,1922460.000000,1
1633,4,21.045000,0.368890,34.890000,1910248.000000,1
1634,4,43.320000,0.371452,34.930000,1905780.000000,1
1635,4,21.317500,0.374014,34.890000,1915607.000000,1
1636,4,-18.013333,0.375294,34.890000,1920081.000000,1
1637,4,19.442500,0.374014,34.910000,1932748.000000,1
1638,4,42.645000,0.374014,34.910000,1923424.000000,1
1639,4,-3.527500,0.371452,34.910000,1929204.500000,1
1640,4,-40.610000,0.375294,34.910000,1946201.500000,1
1641,4,-64.946667,0.371452,34.910000,1950881.000000,1
1642,4,-88.627500,0.374014,34.910000,1951019.500000,1
1643,4,24.202500,0.375294,34.910000,1940875.000000,1
1644,4,-10.285000,0.377856,34.910000,1947292.500000,1
1645,4,-57.790000,0.377856,34.910000,1957779.000000,1
1646,4,11.863333,0.380418,34.910000,1947533.000000,1
1647,4,67.137500,0.379137,34.910000,1949402.500000,1
1648,4,10.610000,0.380418,34.890000,1947638.000000,1
1649,4,-46.970000,0.381699,34.890000,1956439.000000,1
1650,4,-9.527500,0.380418,34.890000,1950565.000000,1
1651,4,18.666667,0.380418,34.910000,1948109.000000,1
1652,4,30.295000,0.380418,34.910000,1962307.000000,1
1653,4,-15.677500,0.380418,34.910000,1968914.500000,1
1654,4,-37.537500,0.381699,34.910000,1976555.000000,1
1655,4,-11.366667,0.388103,34.910000,1970755.000000,1
1656,4,30.812500,0.394507,34.890000,1982228.500000,1
1657,4,2.692500,0.400912,34.890000,1983653.500000,1
1658,4,-49.935000,0.402193,34.890000,1990438.000000,1
1659,4,-21.592500,0.404754,34.910000,1972711.000000,1
1660,4,-57.460000,0.403474,34.910000,1976903.000000,1
1661,4,10.720000,0.400912,34.890000,1952893.000000,1
1662,4,-28.537500,0.399631,34.910000,1956477.500000,1
1663,4,-25.572500,0.402193,34.910000,1961923.000000,1
1664,4,23.115000,0.402193,34.910000,1956215.000000,1
1665,4,4.577500,0.404754,34.910000,1959444.500000,1
1666,4,-28.270000,0.406035,34.910000,1961955.000000,1
1667,4,-79.100000,0.406035,34.910000,1971798.000000,1
1668,4,16.812500,0.406035,34.910000,1966979.000000,1
1669,4,17.723333,0.404754,34.870000,1971189.000000,1
1670,4,-25.240000,0.403474,34.890000,1983557.000000,1
1671,4,13.850000,0.403474,34.890000,1983303.000000,1
1672,4,-13.607500,0.403474,34.890000,1991832.000000,1
1673,4,-12.635000,0.404754,34.890000,1988827.500000,1
1674,4,25.823333,0.404754,34.890000,1988365.000000,1
1675,4,-4.390000,0.409878,34.870000,1992181.000000,1
1676,4,31.580000,0.409878,34.870000,1988864.000000,1
1677,4,-9.175000,0.412440,34.890000,1988395.000000,1
1678,4,1.830000,0.412440,34.890000,1981592.500000,1
1679,4,-30.765000,0.409878,34.890000,1997550.500000,1
1680,4,-5.580000,0.423967,34.890000,1990202.000000,1
1681,4,-27.202500,0.416282,34.890000,1986774.500000,1
1682,4,12.942500,0.417563,34.890000,1973994.000000,1
1683,4,1.495000,0.417563,34.890000,1972295.000000,1
1684,4,38.915000,0.420125,34.870000,1961538.000000,1
1685,4,39.482500,0.420125,34.870000,1959071.000000,1
1686,4,26.142500,0.417563,34.870000,1947032.000000,1
1687,4,8.127500,0.418844,34.870000,1947643.000000,1
1688,4,23.287500,0.417563,34.840000,1932810.500000,1
1689,4,35.735000,0.418844,34.840000,1929801.500000,1
1690,4,-3.532500,0.418844,34.840000,1935874.000000,1
1691,4,-0.755000,0.415001,34.840000,1917073.000000,1
1692,4,19.375000,0.413720,34.840000,1895467.500000,1
1693,4,5.862500,0.413720,34.830000,1908370.000000,1
1694,4,36.942500,0.413720,34.830000,1895286.000000,1
1695,4,-61.950000,0.415001,34.870000,1885892.000000,1
1696,4,29.540000,0.418844,34.870000,1887498.000000,1
1697,4,-41.507500,0.421406,34.840000,1873106.000000,1
1698,4,30.970000,0.418844,34.840000,1880787.000000,1
1699,4,26.580000,0.416282,34.890000,1891149.500000,1
1700,4,3.272500,0.412440,34.840000,1911884.500000,1
1701,4,-58.143333,0.415001,34.840000,1909038.000000,1
1702,4,-3.435000,0.412440,34.840000,1927989.000000,1
1703,4,88.890000,0.413720,34.840000,1934847.000000,1
1704,4,-6.872500,0.412440,34.840000,1941116.000000,1
1705,4,-56.112500,0.418844,34.830000,1966255.000000,1
1706,4,22.555000,0.420125,34.830000,1963443.000000,1
1707,4,19.312500,0.421406,34.830000,1964796.000000,1
1708,4,14.993333,0.420125,34.840000,1976059.000000,1
1709,4,30.885000,0.418844,34.840000,1975212.000000,1
1710,4,21.707500,0.417563,34.840000,1971101.000000,1
1711,4,-17.946667,0.417563,34.830000,1964376.500000,1
1712,4,-25.805000,0.415001,34.830000,1965374.500000,1
1713,4,24.055000,0.418844,34.830000,1962602.500000,1
1714,4,-0.780000,0.413720,34.830000,1967626.500000,1
1715,4,12.005000,0.412440,34.830000,1952303.500000,1
1716,4,-37.303333,0.412440,34.830000,1960787.000000,1
1717,4,30.320000,0.418844,34.840000,1930663.500000,1
1718,4,-26.642500,0.421406,34.810000,1928871.000000,1
1719,4,-86.362500,0.421406,34.810000,1918303.000000,1
1720,4,27.032500,0.420125,34.830000,1917893.000000,1
1721,4,-40.890000,0.418844,34.830000,1913544.000000,1
1722,4,21.455000,0.418844,34.830000,1903406.500000,1
1723,4,20.753333,0.422687,34.810000,1904922.000000,1
1724,4,-17.367500,0.420125,34.810000,1909061.000000,1
1725,4,33.715000,0.422687,34.810000,1891904.000000,1
1726,4,6.355000,0.421406,34.810000,1900499.000000,1
1727,4,-75.277500,0.421406,34.810000,1896530.000000,1
1728,4,29.632500,0.421406,34.810000,1888265.000000,1
1729,4,-40.052500,0.421406,34.810000,1900055.000000,1
1730,4,15.582500,0.420125,34.790000,1914923.500000,1
1731,4,-54.890000,0.421406,34.790000,1927643.500000,1
1732,4,32.122500,0.417563,34.810000,1921126.500000,1
1733,4,-39.480000,0.417563,34.810000,1930345.500000,1
1734,4,-50.645000,0.425248,34.790000,1923859.000000,1
1735,4,28.095000,0.420125,34.790000,1931485.500000,1
1736,4,-38.653333,0.421406,34.810000,1931768.000000,1
1737,4,20.450000,0.421406,34.810000,1927828.000000,1
1738,4,6.790000,0.421406,34.810000,1940311.000000,1
1739,4,27.780000,0.421406,34.790000,1930386.000000,1
1740,4,31.467500,0.418844,34.790000,1942668.000000,1
1741,4,27.147500,0.438057,34.790000,1933991.000000,1
1742,4,-6.582500,0.439338,34.790000,1944500.000000,1
1743,4,-51.570000,0.441900,34.790000,1927801.000000,1
1744,4,16.497500,0.439338,34.770000,1935211.000000,1
1745,4,-28.583333,0.439338,34.770000,1939716.500000,1
1746,4,27.955000,0.441900,34.770000,1927177.000000,1
1747,4,3.950000,0.444461,34.790000,1937229.000000,1
1748,4,-31.836667,0.444461,34.770000,1925862.000000,1
1749,4,23.975000,0.444461,34.770000,1937546.500000,1
1750,4,-19.667500,0.443180,34.790000,1928062.000000,1
1751,4,-10.870000,0.443180,34.790000,1936497.000000,1
1752,4,-10.663333,0.445742,34.790000,1930277.000000,1
1753,4,80.970000,0.447023,34.790000,1930644.000000,1
1754,4,-28.182500,0.450866,34.750000,1929853.000000,1
1755,4,3.216667,0.464955,34.750000,1902614.000000,1
1756,4,-31.917500,0.476483,34.770000,1877160.500000,1
1757,4,46.777500,0.475202,34.770000,1859620.000000,1
1758,4,-50.205000,0.472640,34.770000,1853269.000000,1
1759,4,18.400000,0.472640,34.790000,1877811.500000,1
1760,4,5.945000,0.471360,34.790000,1879835.000000,1
1761,4,10.125000,0.479045,34.770000,1923716.000000,1
1762,4,-4.425000,0.480326,34.790000,1940409.000000,1
1763,4,-55.080000,0.482887,34.790000,1946778.000000,1
1764,4,9.757500,0.488011,34.790000,1968561.000000,1
1765,4,27.505000,0.480326,34.790000,2004855.000000,1
1766,4,20.756667,0.471360,34.790000,2027844.000000,1
1767,4,27.255000,0.470079,34.770000,2030239.000000,1
1768,4,-19.305000,0.470079,34.770000,2037267.000000,1
1769,4,-30.390000,0.470079,34.770000,2039498.500000,1
1770,4,34.852500,0.463674,34.770000,2036560.000000,1
1771,4,-29.147500,0.462393,34.770000,2034137.000000,1
1772,4,0.166667,0.463674,34.770000,2027639.000000,1
1773,4,-18.162500,0.461113,34.730000,2032442.000000,1
1774,4,-21.567500,0.457270,34.730000,2021317.000000,1
1775,4,-2.735000,0.459832,34.790000,2005574.000000,1
1776,4,13.872500,0.461113,34.790000,2003942.000000,1
1777,4,-29.340000,0.461113,34.790000,2008143.000000,1
1778,4,-11.865000,0.457270,34.770000,1994169.000000,1
1779,4,-42.780000,0.453427,34.750000,1969248.000000,1
1780,4,-20.595000,0.449585,34.730000,1966065.000000,1
1781,4,-31.592500,0.449585,34.730000,1949632.000000,1
1782,4,18.677500,0.448304,34.730000,1947907.500000,1
1783,4,-28.385000,0.448304,34.730000,1936778.000000,1
1784,4,-29.557500,0.450866,34.730000,1928116.000000,1
1785,4,26.550000,0.449585,34.730000,1929578.000000,1
1786,4,47.663333,0.452147,34.770000,1910687.000000,1
1787,4,-25.800000,0.452147,34.750000,1912903.000000,1
1788,4,-56.327500,0.452147,34.750000,1901971.000000,1
1789,4,-7.762500,0.449585,34.750000,1900036.000000,1
1790,4,-16.800000,0.448304,34.750000,1896293.000000,1
1791,4,8.982500,0.447023,34.750000,1900127.000000,1
1792,4,-38.105000,0.447023,34.750000,1890482.500000,1
1793,4,32.232500,0.449585,34.750000,1906085.000000,1
1794,4,-56.236667,0.447023,34.750000,1888812.000000,1
1795,4,33.612500,0.447023,34.750000,1898050.000000,1
1796,4,28.350000,0.448304,34.750000,1910992.500000,1
1797,4,-41.942500,0.450866,34.750000,1908990.000000,1
1798,4,24.412500,0.450866,34.750000,1916441.000000,1
1799,4,-0.647500,0.466236,34.750000,1919862.500000,1
1800,4,-56.080000,0.450866,34.750000,1906959.000000,1
1801,4,21.875000,0.449585,34.730000,1910143.000000,1
1802,4,47.642500,0.449585,34.730000,1921041.500000,1
1803,4,-25.597500,0.450866,34.730000,1917074.000000,1
1804,4,0.612500,0.448304,34.730000,1937052.000000,1
1805,4,22.910000,0.447023,34.730000,1928085.000000,1
1806,4,7.790000,0.447023,34.730000,1938314.000000,1
1807,4,22.367500,0.444461,34.730000,1931978.000000,1
1808,4,17.385000,0.447023,34.730000,1929750.000000,1
1809,4,-48.520000,0.447023,34.730000,1919999.500000,1
1810,4,19.546667,0.448304,34.750000,1911160.000000,1
1811,4,27.532500,0.448304,34.750000,1923128.000000,1
1812,4,14.772500,0.450866,34.750000,1912399.500000,1
1813,4,-17.055000,0.445742,34.710000,1913068.000000,1
1814,4,61.496667,0.447023,34.710000,1891987.000000,1
1815,4,-3.330000,0.444461,34.730000,1897966.000000,1
1816,4,27.062500,0.444461,34.730000,1891519.000000,1
1817,4,-50.007500,0.448304,34.730000,1883431.000000,1
1818,4,32.005000,0.447023,34.730000,1883510.000000,1
1819,4,18.392500,0.447023,34.730000,1891812.500000,1
1820,4,28.802500,0.445742,34.730000,1891058.000000,1
1821,4,-20.302500,0.448304,34.710000,1908201.000000,1
1822,4,2.435000,0.449585,34.710000,1901844.000000,1
1823,4,-33.582500,0.462393,34.680000,1908316.500000,1
1824,4,15.805000,0.461113,34.710000,1908489.000000,1
1825,4,35.072500,0.464955,34.730000,1903407.000000,1
1826,4,29.767500,0.457270,34.730000,1902609.000000,1
1827,4,-3.482500,0.452147,34.710000,1917411.500000,1
1828,4,31.052500,0.449585,34.710000,1909261.000000,1
1829,4,17.882500,0.449585,34.680000,1914221.000000,1
1830,4,-32.450000,0.450866,34.680000,1917211.500000,1
1831,4,56.762500,0.459832,34.680000,1909500.500000,1
1832,4,31.492500,0.459832,34.680000,1925181.000000,1
1833,4,-38.597500,0.457270,34.680000,1939224.000000,1
1834,4,28.296667,0.458551,34.680000,1928331.000000,1
1835,4,39.090000,0.458551,34.680000,1929807.000000,1
1836,4,-53.902500,0.470079,34.710000,1941492.000000,1
1837,4,31.765000,0.484168,34.710000,1931909.000000,1
1838,4,33.356667,0.498258,34.710000,1928663.000000,1
1839,4,-30.737500,0.500820,34.680000,1941343.000000,1
1840,4,-20.565000,0.488011,34.680000,1936603.500000,1
1841,4,20.702500,0.486730,34.660000,1934343.000000,1
1842,4,34.132500,0.481606,34.660000,1927346.000000,1
1843,4,32.042500,0.477764,34.660000,1926044.000000,1
1844,4,-0.985000,0.473921,34.660000,1929393.500000,1
1845,4,-20.140000,0.472640,34.680000,1935705.500000,1
1846,4,-14.547500,0.470079,34.680000,1922705.000000,1
1847,4,12.510000,0.470079,34.680000,1934115.000000,1
1848,4,-38.797500,0.468798,34.680000,1929444.000000,1
1849,4,34.342500,0.466236,34.680000,1956573.500000,1
1850,4,-10.925000,0.462393,34.680000,1950974.000000,1
1851,4,-6.276667,0.462393,34.680000,1967793.000000,1
1852,4,27.787500,0.463674,34.660000,1956990.000000,1
1853,4,32.080000,0.463674,34.680000,1964340.000000,1
1854,4,-43.820000,0.463674,34.680000,1960826.000000,1
1855,4,34.830000,0.466236,34.680000,1968636.000000,1
1856,4,-21.685000,0.461113,34.680000,1991280.000000,1
1857,4,-9.432500,0.466236,34.680000,1970474.500000,1
1858,4,9.330000,0.459832,34.680000,1974539.500000,1
1859,4,-70.157500,0.462393,34.680000,1965552.000000,1
1860,4,53.320000,0.464955,34.680000,1961756.500000,1
1861,4,-9.020000,0.463674,34.680000,1949383.000000,1
1862,4,-34.177500,0.462393,34.680000,1928039.000000,1
1863,4,40.487500,0.463674,34.680000,1920740.000000,1
1864,4,-49.605000,0.462393,34.680000,1924605.000000,1
1865,4,-12.250000,0.458551,34.680000,1899872.000000,1
1866,4,14.222500,0.459832,34.660000,1889272.000000,1
1867,4,-48.227500,0.462393,34.660000,1877111.000000,1
1868,4,25.310000,0.462393,34.660000,1865549.000000,1
1869,4,15.147500,0.461113,34.660000,1869650.500000,1
1870,4,-29.005000,0.461113,34.660000,1868646.500000,1
1871,4,27.612500,0.463674,34.660000,1846279.000000,1
1872,4,-23.345000,0.462393,34.660000,1854303.000000,1
1873,4,-40.085000,0.462393,34.650000,1841880.000000,1
1874,4,18.672500,0.459832,34.650000,1835222.000000,1
1875,4,12.197500,0.459832,34.650000,1843548.000000,1
1876,4,-65.220000,0.458551,34.650000,1859639.000000,1
1877,4,27.463333,0.458551,34.650000,1860835.000000,1
1878,4,28.437500,0.454708,34.660000,1869993.000000,1
1879,4,6.372500,0.455989,34.660000,1897775.000000,1
1880,4,-21.317500,0.461113,34.660000,1917206.000000,1
1881,4,13.560000,0.462393,34.660000,1927407.000000,1
1882,4,-42.850000,0.462393,34.660000,1937951.500000,1
1883,4,34.152500,0.462393,34.660000,1934500.500000,1
1884,4,-59.795000,0.457270,34.650000,1942402.000000,1
1885,4,-60.413333,0.457270,34.660000,1947572.000000,1
1886,4,-60.295000,0.458551,34.660000,1950957.000000,1
1887,4,32.330000,0.457270,34.660000,1942435.500000,1
1888,4,35.042500,0.453427,34.650000,1936509.000000,1
1889,4,-59.067500,0.453427,34.650000,1948784.500000,1
1890,4,29.440000,0.454708,34.630000,1933536.000000,1
1891,4,52.200000,0.455989,34.650000,1928309.000000,1
1892,4,-6.170000,0.455989,34.650000,1934374.000000,1
1893,4,14.087500,0.454708,34.650000,1937774.000000,1
1894,4,-18.166667,0.454708,34.650000,1935516.000000,1
1895,4,3.757500,0.454708,34.650000,1936158.000000,1
1896,4,22.970000,0.457270,34.650000,1924053.000000,1
1897,4,8.897500,0.453427,34.650000,1924642.000000,1
1898,4,0.952500,0.454708,34.650000,1917041.000000,1
1899,4,-61.773333,0.453427,34.650000,1924149.500000,1
1900,4,34.727500,0.455989,34.660000,1904947.500000,1
1901,4,1.012500,0.455989,34.650000,1903345.500000,1
1902,4,-43.770000,0.455989,34.650000,1913308.500000,1
1903,4,32.060000,0.454708,34.650000,1915834.000000,1
1904,4,-6.822500,0.455989,34.650000,1912517.000000,1
1905,4,-31.450000,0.458551,34.650000,1917290.000000,1
1906,4,8.940000,0.453427,34.650000,1906554.000000,1
1907,4,-19.807500,0.453427,34.650000,1911696.000000,1
1908,4,-3.970000,0.452147,34.650000,1903825.000000,1
1909,4,4.027500,0.454708,34.650000,1896689.000000,1
1910,4,-62.957500,0.453427,34.650000,1902293.000000,1
1911,4,38.402500,0.453427,34.650000,1894273.000000,1
1912,4,7.437500,0.455989,34.650000,1892946.000000,1
1913,4,11.187500,0.455989,34.630000,1893652.000000,1
1914,4,-61.967500,0.455989,34.630000,1900580.500000,1
1915,4,11.475000,0.457270,34.650000,1891380.500000,1
1916,4,-52.377500,0.454708,34.630000,1899654.500000,1
1917,4,30.407500,0.454708,34.630000,1909299.500000,1
1918,4,12.262500,0.455989,34.630000,1905910.000000,1
1919,4,-9.172500,0.459832,34.650000,1910052.000000,1
1920,4,-18.603333,0.475202,34.650000,1900121.000000,1
1921,4,24.732500,0.473921,34.630000,1903256.000000,1
1922,4,28.880000,0.470079,34.630000,1914525.000000,1
1923,4,-41.620000,0.463674,34.630000,1909187.000000,1
1924,4,55.850000,0.461113,34.630000,1904382.000000,1
1925,4,55.122500,0.458551,34.630000,1921961.000000,1
1926,4,-28.620000,0.458551,34.630000,1910733.000000,1
1927,4,-137.940000,0.455989,34.630000,1911132.000000,1
1928,4,10.056667,0.457270,34.630000,1903188.000000,1
1929,4,51.292500,0.455989,34.630000,1914637.500000,1
1930,4,16.182500,0.459832,34.630000,1902982.500000,1
1931,4,39.965000,0.459832,34.630000,1935603.500000,1
1932,4,19.965000,0.455989,34.630000,1944164.000000,1
1933,4,-81.765000,0.455989,34.630000,1943221.500000,1
1934,4,25.310000,0.454708,34.630000,1935087.500000,1
1935,4,12.330000,0.452147,34.650000,1914106.000000,1
1936,4,-68.850000,0.452147,34.650000,1923688.000000,1
1937,4,35.397500,0.459832,34.650000,1988329.000000,1
1938,4,-47.912500,0.462393,34.650000,1991108.000000,1
1939,4,51.050000,0.447023,34.650000,2002435.500000,1
1940,4,112.342500,0.462393,34.650000,2009271.500000,1
1941,4,4.617500,0.468798,34.650000,2014053.000000,1
1942,4,12.447500,0.475202,34.610000,2021738.500000,1
1943,4,-33.816667,0.499539,34.610000,2018277.500000,1
1944,6,-9.479091,0.661235,32.810000,1967816.250000,1
1945,6,170.656364,0.639459,32.810000,1980544.800000,1
1946,6,57.459167,0.638178,32.830000,1987460.250000,1
1947,6,47.356667,0.642020,32.830000,2083452.800000,1
1948,6,46.368182,0.635616,32.790000,2152393.400000,1
1949,6,-23.820909,0.642020,32.810000,2190188.000000,1
1950,6,-12.510909,0.649706,32.810000,2232952.400000,1
1951,6,-20.937273,0.644582,32.810000,2235744.250000,1
1952,6,-5.144545,0.640739,32.810000,2241661.000000,1
1953,6,-13.734545,0.630492,32.810000,2293714.750000,1
1954,6,2.035000,0.635616,32.810000,2295930.750000,1
1955,6,4.052727,0.631773,32.810000,2280511.500000,1
1956,6,-7.216364,0.633054,32.810000,2284451.600000,1
1957,6,6.665000,0.633054,32.810000,2294708.750000,1
1958,6,2.303636,0.625368,32.790000,2292138.200000,1
1959,6,-17.638333,0.625368,32.790000,2293859.500000,1
1960,6,8.019091,0.622806,32.790000,2285778.500000,1
1961,6,-18.048182,0.624087,32.790000,2285472.750000,1
1962,6,-13.125833,0.621525,32.790000,2270391.250000,1
1963,6,-30.307273,0.615121,32.790000,2276473.600000,1
1964,6,72.951818,0.616401,32.790000,2280718.800000,1
1965,6,-4.505455,0.602311,32.790000,2277808.400000,1
1966,6,4.853636,0.601030,32.790000,2267224.250000,1
1967,6,15.556667,0.597187,32.790000,2258719.800000,1
1968,6,13.810000,0.599749,32.790000,2265991.000000,1
1969,6,12.675455,0.597187,32.770000,2273621.500000,1
1970,6,25.718333,0.601030,32.810000,2262008.000000,1
1971,6,8.817273,0.612559,32.790000,2237838.800000,1
1972,6,4.943333,0.625368,32.790000,2267075.250000,1
1973,6,-14.828182,0.626649,32.790000,2199839.000000,1
1974,6,-23.402500,0.624087,32.790000,2209416.000000,1
1975,6,13.495833,0.642020,32.790000,2195893.500000,1
1976,6,16.613636,0.642020,32.790000,2182404.400000,1
1977,6,-27.642500,0.642020,32.810000,2170720.250000,1
1978,6,78.763636,0.620244,32.770000,2172967.600000,1
1979,6,-50.083636,0.616401,32.790000,2162304.250000,1
1980,6,-63.567500,0.608716,32.790000,2110535.600000,1
1981,6,-14.266364,0.598468,32.770000,2146442.600000,1
1982,6,11.034545,0.601030,32.790000,2151407.250000,1
1983,6,-10.686364,0.599749,32.790000,2130461.000000,1
1984,6,-5.768333,0.599749,32.770000,2134920.250000,1
1985,6,-33.917273,0.601030,32.770000,2109410.000000,1
1986,6,-64.779167,0.592064,32.790000,2146361.250000,1
1987,6,13.714167,0.590783,32.790000,2139049.250000,1
1988,6,-12.189091,0.593345,32.790000,2123314.000000,1
1989,6,9.873636,0.590783,32.790000,2114463.250000,1
1990,6,-15.659091,0.594625,32.790000,2143875.250000,1
1991,6,-2.730000,0.594625,32.770000,2147773.800000,1
1992,6,-4.660000,0.592064,32.770000,2140104.400000,1
1993,6,-31.918182,0.594625,32.770000,2130803.750000,1
1994,6,-9.108182,0.589502,32.770000,2150267.400000,1
1995,6,48.785000,0.588221,32.790000,2149801.000000,1
1996,6,14.575455,0.586940,32.790000,2159422.250000,1
1997,6,3.865455,0.579254,32.790000,2164861.000000,1
1998,6,17.626364,0.577973,32.790000,2168034.000000,1
